sigma,m,n,p,q,tc,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
66.67,2,0,[1.],[-3.62620394e-04 -1.32344773e-02  1.00000000e+00],"[1.0, 0.013234477326690005, 0.0005377717845741741, 1.1916219878603136e-05]",(37.34575063248392+0j),(-24.802116943373786+0j),[1],(-73.84253219456468+0j),(24.802116943373786+0j),(0.22306412431922382+0j),[0.]
66.67,2,1,[-0.0209535  1.       ],[-8.53118246e-05 -3.41879735e-02  1.00000000e+00],"[1.0, 0.013234477326690003, 0.0005377717845741741, 1.9514384921225393e-05]",(27.379435097985+0j),(-10.97040709749514+0j),[1],(-428.120758285096+0j),(256.58109764317607+0j),(0.5632952551293176+0j),[0.]
66.67,3,0,[1.],[-7.59816504e-06 -3.62620394e-04 -1.32344773e-02  1.00000000e+00],"[1.0, 0.013234477326690005, 0.0005377717845741741, 1.9514384921225397e-05]",(31.25728100415916+0j),(-17.189763859970338-0j),[1],(-39.491006772709824+51.48808128497689j),(8.59488192998517-11.809979416891274j),(0.15884168225419443+0j),[0.]
66.77009009009011,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
66.77009009009011,0,1,[0.01321481 1.        ],[1.],"[1.0, 0.013214810536857916, 0.0, 0.0]",,,,,,,
66.77009009009011,0,2,[5.36179208e-04 1.32148105e-02 1.00000000e+00],[1.],"[1.0, 0.013214810536857916, 0.0005361792079975189, 0.0]",,,,,,,
66.77009009009011,0,3,[1.94279643e-05 5.36179208e-04 1.32148105e-02 1.00000000e+00],[1.],"[1.0, 0.013214810536857916, 0.0005361792079975189, 1.9427964264545712e-05]",,,,,,,
66.77009009009011,1,0,[1.],[-0.01321481  1.        ],"[1.0, 0.013214810536857916, 0.00017463121752505102, 2.307718453414371e-06]",(75.6726702369938+0j),(-75.6726702369938+0j),[1],,,0j,[0.]
66.77009009009011,1,1,[-0.0273593  1.       ],[-0.04057411  1.        ],"[1.0, 0.013214810536857916, 0.0005361792079975189, 2.1754995449007978e-05]",(24.646256959891414+0j),(-8.027177846778827+0j),[1],,,(0.6743043838323192+0j),[0.67430438]
66.77009009009011,1,2,[ 5.73526085e-05 -2.30192768e-02  1.00000000e+00],[-0.03623409  1.        ],"[1.0, 0.013214810536857916, 0.0005361792079975189, 1.9427964264545712e-05]",(27.598321712789932+0j),(-11.270884194960741+0j),[1],,,(0.5479261874237973+0j),[-0.00158284  0.5916098 ]
66.77009009009011,2,0,[1.],[-3.61547990e-04 -1.32148105e-02  1.00000000e+00],"[1.0, 0.013214810536857916, 0.0005361792079975189, 1.186329484156512e-05]",(37.40117287413433+0j),(-24.83888979136137+0j),[1],(-73.95181313516554+0j),(24.83888979136137+0j),(0.2230644249565692+0j),[0.]
66.77009009009011,2,1,[-0.020923  1.      ],[-8.50544797e-05 -3.41378128e-02  1.00000000e+00],"[1.0, 0.013214810536857916, 0.0005361792079975189, 1.9427964264545712e-05]",(27.419804601369037+0j),(-10.986380316332093+0j),[1],(-428.7838823180055+0j),(256.9816804735843+0j),(0.5633046988482603+0j),[0.]
66.77009009009011,3,0,[1.],[-7.56466942e-06 -3.61547990e-04 -1.32148105e-02  1.00000000e+00],"[1.0, 0.013214810536857916, 0.0005361792079975189, 1.9427964264545712e-05]",(31.303550157369642+0j),(-17.215135547066655-0j),[1],(-39.54891917424348+51.56392126706535j),(8.607567773533326-11.82740599837939j),(0.1588421796770958+0j),[0.]
66.87018018018017,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
66.87018018018017,0,1,[0.0131952 1.       ],[1.],"[1.0, 0.01319520186317311, 0.0, 0.0]",,,,,,,
66.87018018018017,0,2,[5.34593669e-04 1.31952019e-02 1.00000000e+00],[1.],"[1.0, 0.01319520186317311, 0.000534593669135934, 0.0]",,,,,,,
66.87018018018017,0,3,[1.93420513e-05 5.34593669e-04 1.31952019e-02 1.00000000e+00],[1.],"[1.0, 0.01319520186317311, 0.000534593669135934, 1.9342051313071907e-05]",,,,,,,
66.87018018018017,1,0,[1.],[-0.0131952  1.       ],"[1.0, 0.01319520186317311, 0.0001741133522098871, 2.297460829483218e-06]",(75.78512328719505+0j),(-75.78512328719505+0j),[1],,,0j,[0.]
66.87018018018017,1,1,[-0.02731905  1.        ],[-0.04051425  1.        ],"[1.0, 0.01319520186317311, 0.000534593669135934, 2.16586600223102e-05]",(24.682675132499362+0j),(-8.038971572134935+0j),[1],,,(0.6743071191035479+0j),[0.67430712]
66.87018018018017,1,2,[ 5.71801002e-05 -2.29856443e-02  1.00000000e+00],[-0.03618085  1.        ],"[1.0, 0.01319520186317311, 0.000534593669135934, 1.9342051313071907e-05]",(27.638933455555485+0j),(-11.287237209436917+0j),[1],,,(0.547937719631917+0j),[-0.0015804   0.59161821]
66.87018018018017,2,0,[1.],[-3.60480317e-04 -1.31952019e-02  1.00000000e+00],"[1.0, 0.01319520186317311, 0.000534593669135934, 1.1810681928562831e-05]",(37.45659603630959+0j),(-24.875663298345764+0j),[1],(-74.06109631996898+0j),(24.875663298345764+0j),(0.2230647242849375+0j),[0.]
66.87018018018017,2,1,[-0.0208926  1.       ],[-8.47983042e-05 -3.40877972e-02  1.00000000e+00],"[1.0, 0.01319520186317311, 0.000534593669135934, 1.934205131307191e-05]",(27.460175307082704+0j),(-11.002354425471655+0j),[1],(-429.44695474842797+0j),(257.3822264557791+0j),(0.5633140949770453+0j),[0.]
66.87018018018017,3,0,[1.],[-7.53136938e-06 -3.60480317e-04 -1.31952019e-02  1.00000000e+00],"[1.0, 0.01319520186317311, 0.000534593669135934, 1.9342051313071907e-05]",(31.349820314210447+0j),(-17.24050792230456-0j),[1],(-39.60683398941002+51.63976359664211j),(8.62025396115228-11.844833084609066j),(0.15884267462637663+0j),[0.]
66.97027027027026,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
66.97027027027026,0,1,[0.01317565 1.        ],[1.],"[1.0, 0.013175651049488138, 0.0, 0.0]",,,,,,,
66.97027027027026,0,2,[5.33015127e-04 1.31756510e-02 1.00000000e+00],[1.],"[1.0, 0.013175651049488138, 0.0005330151267349132, 0.0]",,,,,,,
66.97027027027026,0,3,[1.92566425e-05 5.33015127e-04 1.31756510e-02 1.00000000e+00],[1.],"[1.0, 0.013175651049488138, 0.0005330151267349132, 1.9256642478281785e-05]",,,,,,,
66.97027027027026,1,0,[1.],[-0.01317565  1.        ],"[1.0, 0.013175651049488138, 0.00017359778057787786, 2.287263779859728e-06]",(75.89757775490337+0j),(-75.89757775490337+0j),[1],,,0j,[0.]
66.97027027027026,1,1,[-0.02727891  1.        ],[-0.04045456  1.        ],"[1.0, 0.01317565104948814, 0.0005330151267349133, 2.156289084016633e-05]",(24.719094053105255+0j),(-8.050765635492075+0j),[1],,,(0.6743098424968077+0j),[0.67430984]
66.97027027027026,1,2,[ 5.70083702e-05 -2.29521088e-02  1.00000000e+00],[-0.03612776  1.        ],"[1.0, 0.01317565104948814, 0.0005330151267349133, 1.9256642478281788e-05]",(27.679546283110547+0j),(-11.303591007307025+0j),[1],,,(0.5479492010383707+0j),[-0.00157797  0.59162658]
66.97027027027026,2,0,[1.],[-3.59417346e-04 -1.31756510e-02  1.00000000e+00],"[1.0, 0.013175651049488138, 0.0005330151267349132, 1.1758378848056096e-05]",(37.51202011506872+0j),(-24.91243746151207+0j),[1],(-74.17038173941691+0j),(24.91243746151207+0j),(0.2230650223118521+0j),[0.]
66.97027027027026,2,1,[-0.02086228  1.        ],[-8.45432864e-05 -3.40379264e-02  1.00000000e+00],"[1.0, 0.01317565104948814, 0.0005330151267349133, 1.925664247828179e-05]",(27.500547057264562+0j),(-11.018329244867836+0j),[1],(-430.1100007503261+0j),(257.78275249925673+0j),(0.5633234498948775+0j),[0.]
66.97027027027026,3,0,[1.],[-7.49826363e-06 -3.59417346e-04 -1.31756510e-02  1.00000000e+00],"[1.0, 0.013175651049488138, 0.0005330151267349132, 1.925664247828178e-05]",(31.396091405676206+0j),(-17.26588091709134-0j),[1],(-39.664750788280486+51.71560800667965j),(8.632940458545669-11.862260606416967j),(0.1588431673927211+0j),[0.]
67.07036036036035,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
67.07036036036035,0,1,[0.01315616 1.        ],[1.],"[1.0, 0.013156157841152458, 0.0, 0.0]",,,,,,,
67.07036036036035,0,2,[5.31443547e-04 1.31561578e-02 1.00000000e+00],[1.],"[1.0, 0.013156157841152458, 0.0005314435472760363, 0.0]",,,,,,,
67.07036036036035,0,3,[1.91717342e-05 5.31443547e-04 1.31561578e-02 1.00000000e+00],[1.],"[1.0, 0.013156157841152458, 0.0005314435472760363, 1.9171734222330764e-05]",,,,,,,
67.07036036036035,1,0,[1.],[-0.01315616  1.        ],"[1.0, 0.013156157841152458, 0.00017308448914131732, 2.2771268589984096e-06]",(76.01003363398395+0j),(-76.01003363398395+0j),[1],,,0j,[0.]
67.07036036036035,1,1,[-0.02723888  1.        ],[-0.04039504  1.        ],"[1.0, 0.013156157841152458, 0.0005314435472760363, 2.146768436130255e-05]",(24.75551337218333+0j),(-8.062559809818977+0j),[1],,,(0.6743125586367957+0j),[0.67431256]
67.07036036036035,1,2,[ 5.68374244e-05 -2.29186695e-02  1.00000000e+00],[-0.03607483  1.        ],"[1.0, 0.013156157841152458, 0.0005314435472760363, 1.9171734222330764e-05]",(27.72016037323446+0j),(-11.31994596704308+0j),[1],,,(0.5479606121634646+0j),[-0.00157554  0.5916349 ]
67.07036036036035,2,0,[1.],[-3.58359058e-04 -1.31561578e-02  1.00000000e+00],"[1.0, 0.013156157841152458, 0.0005314435472760363, 1.1706383524252593e-05]",(37.567444844686634+0j),(-24.949212047120547+0j),[1],(-74.2796683604841+0j),(24.949212047120547+0j),(0.2230653195434206+0j),[0.]
67.07036036036035,2,1,[-0.02083204  1.        ],[-8.42894347e-05 -3.39881991e-02  1.00000000e+00],"[1.0, 0.013156157841152458, 0.0005314435472760363, 1.9171734222330768e-05]",(27.54091996592901+0j),(-11.03430504538119+0j),[1],(-430.7729414591023+0j),(258.183207810547+0j),(0.5633327497618776+0j),[0.]
67.07036036036035,3,0,[1.],[-7.46535070e-06 -3.58359058e-04 -1.31561578e-02  1.00000000e+00],"[1.0, 0.013156157841152458, 0.0005314435472760363, 1.9171734222330764e-05]",(31.4423633294662+0j),(-17.291254498951357-0j),[1],(-39.72267018334834+51.79145443567126j),(8.64562724947568-11.87968864076688j),(0.1588436574677934+0j),[0.]
67.17045045045045,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
67.17045045045045,0,1,[0.01313672 1.        ],[1.],"[1.0, 0.013136721985001551, 0.0, 0.0]",,,,,,,
67.17045045045045,0,2,[5.29878875e-04 1.31367220e-02 1.00000000e+00],[1.],"[1.0, 0.013136721985001551, 0.0005298788749560239, 0.0]",,,,,,,
67.17045045045045,0,3,[1.90873221e-05 5.29878875e-04 1.31367220e-02 1.00000000e+00],[1.],"[1.0, 0.013136721985001551, 0.0005298788749560239, 1.9087322131896196e-05]",,,,,,,
67.17045045045045,1,0,[1.],[-0.01313672  1.        ],"[1.0, 0.013136721985001551, 0.0001725734645112231, 2.2670496252724697e-06]",(76.1224909183371+0j),(-76.1224909183371+0j),[1],,,0j,[0.]
67.17045045045045,1,1,[-0.02719898  1.        ],[-0.0403357  1.       ],"[1.0, 0.01313672198500155, 0.0005298788749560239, 2.1373035255311335e-05]",(24.79193379070227+0j),(-8.074354552348268+0j),[1],,,(0.6743152583209787+0j),[0.67431526]
67.17045045045045,1,2,[ 5.66672484e-05 -2.28853258e-02  1.00000000e+00],[-0.03602205  1.        ],"[1.0, 0.01313672198500155, 0.0005298788749560238, 1.9087322131896192e-05]",(27.76077604257334+0j),(-11.336302156852605+0j),[1],,,(0.5479719619031913+0j),[-0.00157313  0.59164318]
67.17045045045045,2,0,[1.],[-3.5730541e-04 -1.3136722e-02  1.0000000e+00],"[1.0, 0.013136721985001551, 0.0005298788749560239, 1.1654693306772905e-05]",(37.62287075351682+0j),(-24.98598752188909+0j),[1],(-74.38895825453721+0j),(24.98598752188909+0j),(0.22306561497261607+0j),[0.]
67.17045045045045,2,1,[-0.02080189  1.        ],[-8.40367287e-05 -3.39386147e-02  1.00000000e+00],"[1.0, 0.01313672198500155, 0.0005298788749560238, 1.908732213189619e-05]",(27.581294395046168+0j),(-11.050281967761016+0j),[1],(-431.4358381819767+0j),(258.5836291948438+0j),(0.5633419993347495+0j),[0.]
67.17045045045045,3,0,[1.],[-7.43262883e-06 -3.57305410e-04 -1.31367220e-02  1.00000000e+00],"[1.0, 0.013136721985001551, 0.0005298788749560239, 1.9087322131896196e-05]",(31.488636538751628+0j),(-17.316628986884258-0j),[1],(-39.78059257094324+51.867304003290144j),(8.658314493442129-11.897117291806325j),(0.1588441448326927+0j),[0.]
67.27054054054054,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
67.27054054054054,0,1,[0.01311734 1.        ],[1.],"[1.0, 0.013117343229346136, 0.0, 0.0]",,,,,,,
67.27054054054054,0,2,[5.28321077e-04 1.31173432e-02 1.00000000e+00],[1.],"[1.0, 0.013117343229346136, 0.0005283210771368519, 0.0]",,,,,,,
67.27054054054054,0,3,[1.90034038e-05 5.28321077e-04 1.31173432e-02 1.00000000e+00],[1.],"[1.0, 0.013117343229346136, 0.0005283210771368519, 1.900340376064103e-05]",,,,,,,
67.27054054054054,1,0,[1.],[-0.01311734  1.        ],"[1.0, 0.013117343229346136, 0.0001720646933964729, 2.2570316409337426e-06]",(76.23494960189795+0j),(-76.23494960189795+0j),[1],,,0j,[0.]
67.27054054054054,1,1,[-0.02715919  1.        ],[-0.04027653  1.        ],"[1.0, 0.013117343229346136, 0.0005283210771368519, 2.1278940077026327e-05]",(24.828354947399397+0j),(-8.086149628394388+0j),[1],,,(0.6743179463349279+0j),[0.67431795]
67.27054054054054,1,2,[ 5.64978234e-05 -2.28520787e-02  1.00000000e+00],[-0.03596942  1.        ],"[1.0, 0.013117343229346136, 0.0005283210771368519, 1.900340376064103e-05]",(27.801391992264357+0j),(-11.352658151569178+0j),[1],,,(0.5479832978834479+0j),[-0.00157072  0.59165145]
67.27054054054054,2,0,[1.],[-3.56256384e-04 -1.31173432e-02  1.00000000e+00],"[1.0, 0.013117343229346136, 0.0005283210771368519, 1.1603306167270141e-05]",(37.6782975669803+0j),(-25.02276364425974+0j),[1],(-74.49825035386247+0j),(25.02276364425974+0j),(0.22306590912315305+0j),[0.]
67.27054054054054,2,1,[-0.02077183  1.        ],[-8.37851397e-05 -3.38891748e-02  1.00000000e+00],"[1.0, 0.013117343229346136, 0.0005283210771368518, 1.9003403760641028e-05]",(27.621669161644988+0j),(-11.066258791062046+0j),[1],(-432.09882217065524+0j),(258.98410700009686+0j),(0.5633512359859006+0j),[0.]
67.27054054054054,3,0,[1.],[-7.40009759e-06 -3.56256384e-04 -1.31173432e-02  1.00000000e+00],"[1.0, 0.013117343229346136, 0.0005283210771368519, 1.900340376064103e-05]",(31.534910376685378+0j),(-17.342003788228958-0j),[1],(-39.838515011899474+51.94315445749114j),(8.671001894114477-11.914546068632228j),(0.15884463130079696+0j),[0.]
67.37063063063064,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
67.37063063063064,0,1,[0.01309802 1.        ],[1.],"[1.0, 0.01309802132396148, 0.0, 0.0]",,,,,,,
67.37063063063064,0,2,[5.26770114e-04 1.30980213e-02 1.00000000e+00],[1.],"[1.0, 0.01309802132396148, 0.0005267701137511447, 0.0]",,,,,,,
67.37063063063064,0,3,[1.89199751e-05 5.26770114e-04 1.30980213e-02 1.00000000e+00],[1.],"[1.0, 0.01309802132396148, 0.0005267701137511447, 1.8919975072398115e-05]",,,,,,,
67.37063063063064,1,0,[1.],[-0.01309802  1.        ],"[1.0, 0.01309802132396148, 0.00017155816260294965, 2.2470724720730855e-06]",(76.3474096786362+0j),(-76.3474096786362+0j),[1],,,0j,[0.]
67.37063063063064,1,1,[-0.02711951  1.        ],[-0.04021753  1.        ],"[1.0, 0.01309802132396148, 0.0005267701137511447, 2.1185394791941622e-05]",(24.864776839160648+0j),(-8.097945036559148+0j),[1],,,(0.6743206227451303+0j),[0.67432062]
67.37063063063064,1,2,[ 5.63291558e-05 -2.28189272e-02  1.00000000e+00],[-0.03591695  1.        ],"[1.0, 0.01309802132396148, 0.0005267701137511447, 1.8919975072398115e-05]",(27.84200886816371+0j),(-11.36901474469665+0j),[1],,,(0.5479945905961701+0j),[-0.00156832  0.59165968]
67.37063063063064,2,0,[1.],[-3.55211951e-04 -1.30980213e-02  1.00000000e+00],"[1.0, 0.01309802132396148, 0.0005267701137511447, 1.1552219893403129e-05]",(37.733725281231+0j),(-25.059540411486452+0j),[1],(-74.60754464914118+0j),(25.059540411486452+0j),(0.22306620200232796+0j),[0.]
67.37063063063064,2,1,[-0.02074186  1.        ],[-8.35346775e-05 -3.38398774e-02  1.00000000e+00],"[1.0, 0.01309802132396148, 0.0005267701137511447, 1.891997507239812e-05]",(27.66204483199918+0j),(-11.082236170714229+0j),[1],(-432.76180020790105+0j),(259.38457865053164+0j),(0.5633604372250821+0j),[0.]
67.37063063063064,3,0,[1.],[-7.36775518e-06 -3.55211951e-04 -1.30980213e-02  1.00000000e+00],"[1.0, 0.01309802132396148, 0.0005267701137511447, 1.8919975072398115e-05]",(31.581185081129636+0j),(-17.36737914565894-0j),[1],(-39.89643906495003+52.01900674959698j),(8.68368957282947-11.931975219668043j),(0.15884511585614558+0j),[0.]
67.47072072072072,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
67.47072072072072,0,1,[0.01307876 1.        ],[1.],"[1.0, 0.013078756020076824, 0.0, 0.0]",,,,,,,
67.47072072072072,0,2,[5.25225945e-04 1.30787560e-02 1.00000000e+00],[1.],"[1.0, 0.013078756020076824, 0.0005252259450221359, 0.0]",,,,,,,
67.47072072072072,0,3,[1.88370322e-05 5.25225945e-04 1.30787560e-02 1.00000000e+00],[1.],"[1.0, 0.013078756020076824, 0.0005252259450221359, 1.8837032222818742e-05]",,,,,,,
67.47072072072072,1,0,[1.],[-0.01307876  1.        ],"[1.0, 0.013078756020076824, 0.00017105385903269578, 2.2371716885812426e-06]",(76.45987114255581+0j),(-76.45987114255581+0j),[1],,,0j,[0.]
67.47072072072072,1,1,[-0.02707995  1.        ],[-0.04015871  1.        ],"[1.0, 0.013078756020076826, 0.000525225945022136, 2.1092395400673233e-05]",(24.901199462881852+0j),(-8.109740775447253+0j),[1],,,(0.6743232876177001+0j),[0.67432329]
67.47072072072072,1,2,[ 5.61612484e-05 -2.27858702e-02  1.00000000e+00],[-0.03586463  1.        ],"[1.0, 0.013078756020076826, 0.0005252259450221359, 1.883703222281874e-05]",(27.882627093767425+0j),(-11.38537245727501+0j),[1],,,(0.5480058208257197+0j),[-0.00156592  0.59166787]
67.47072072072072,2,0,[1.],[-3.54172086e-04 -1.30787560e-02  1.00000000e+00],"[1.0, 0.013078756020076824, 0.0005252259450221359, 1.1501432292136357e-05]",(37.78915389243885+0j),(-25.096317820833544+0j),[1],(-74.71684113108468+0j),(25.096317820833544+0j),(0.22306649361739553+0j),[0.]
67.47072072072072,2,1,[-0.02071197  1.        ],[-8.32853460e-05 -3.37907213e-02  1.00000000e+00],"[1.0, 0.013078756020076826, 0.000525225945022136, 1.8837032222818746e-05]",(27.702421777305442+0j),(-11.098214537032598+0j),[1],(-433.4247109534723+0j),(259.78500297120286+0j),(0.5633695884099591+0j),[0.]
67.47072072072072,3,0,[1.],[-7.33559993e-06 -3.54172086e-04 -1.30787560e-02  1.00000000e+00],"[1.0, 0.013078756020076824, 0.0005252259450221359, 1.8837032222818742e-05]",(31.62746080729662+0j),(-17.39275521799317-0j),[1],(-39.95436575291639+52.09486150268216j),(8.696377608996585-11.949404907761648j),(0.15884559783801847+0j),[0.]
67.57081081081081,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
67.57081081081081,0,1,[0.01305955 1.        ],[1.],"[1.0, 0.013059547070364858, 0.0, 0.0]",,,,,,,
67.57081081081081,0,2,[5.23688531e-04 1.30595471e-02 1.00000000e+00],[1.],"[1.0, 0.013059547070364858, 0.0005236885314607893, 0.0]",,,,,,,
67.57081081081081,0,3,[1.87545721e-05 5.23688531e-04 1.30595471e-02 1.00000000e+00],[1.],"[1.0, 0.013059547070364858, 0.0005236885314607893, 1.8754572058621126e-05]",,,,,,,
67.57081081081081,1,0,[1.],[-0.01305955  1.        ],"[1.0, 0.013059547070364858, 0.00017055176968307535, 2.2273288641101485e-06]",(76.57233398769488+0j),(-76.57233398769488+0j),[1],,,0j,[0.]
67.57081081081081,1,1,[-0.02704051  1.        ],[-0.04010005  1.        ],"[1.0, 0.013059547070364858, 0.0005236885314607893, 2.0999937938574786e-05]",(24.937622815485845+0j),(-8.121536843677465+0j),[1],,,(0.674325941018158+0j),[0.67432594]
67.57081081081081,1,2,[ 5.59940874e-05 -2.27529081e-02  1.00000000e+00],[-0.03581246  1.        ],"[1.0, 0.013059547070364858, 0.0005236885314607893, 1.8754572058621126e-05]",(27.92324611960738+0j),(-11.401730618431666+0j),[1],,,(0.5480170136755053+0j),[-0.00156354  0.59167603]
67.57081081081081,2,0,[1.],[-3.53136762e-04 -1.30595471e-02  1.00000000e+00],"[1.0, 0.013059547070364858, 0.0005236885314607893, 1.1450941189534704e-05]",(37.84458339680256+0j),(-25.133095869587144+0j),[1],(-74.82613979048479+0j),(25.133095869587144+0j),(0.22306678397554577+0j),[0.]
67.57081081081081,2,1,[-0.02068216  1.        ],[-8.30371249e-05 -3.37417067e-02  1.00000000e+00],"[1.0, 0.013059547070364858, 0.0005236885314607893, 1.8754572058621126e-05]",(27.74279951508577+0j),(-11.114193335393562+0j),[1],(-434.0876327353482+0j),(260.1854325590276+0j),(0.5633787086987339+0j),[0.]
67.57081081081081,3,0,[1.],[-7.30363087e-06 -3.53136762e-04 -1.30595471e-02  1.00000000e+00],"[1.0, 0.013059547070364858, 0.0005236885314607893, 1.8754572058621126e-05]",(31.673737348725634+0j),(-17.418131797159226-0j),[1],(-40.012293754538476+52.17071790373068j),(8.709065898579613-11.966834921420746j),(0.1588460781152117+0j),[0.]
67.6709009009009,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
67.6709009009009,0,1,[0.01304039 1.        ],[1.],"[1.0, 0.013040394228931315, 0.0, 0.0]",,,,,,,
67.6709009009009,0,2,[5.22157834e-04 1.30403942e-02 1.00000000e+00],[1.],"[1.0, 0.013040394228931315, 0.0005221578338635958, 0.0]",,,,,,,
67.6709009009009,0,3,[1.86725910e-05 5.22157834e-04 1.30403942e-02 1.00000000e+00],[1.],"[1.0, 0.013040394228931315, 0.0005221578338635958, 1.867259096653174e-05]",,,,,,,
67.6709009009009,1,0,[1.],[-0.01304039  1.        ],"[1.0, 0.013040394228931315, 0.00017005188164594516, 2.2175435760346945e-06]",(76.68479820812533+0j),(-76.68479820812533+0j),[1],,,0j,[0.]
67.6709009009009,1,1,[-0.02700117  1.        ],[-0.04004157  1.        ],"[1.0, 0.013040394228931315, 0.0005221578338635958, 2.0908018475409733e-05]",(24.974046893908866+0j),(-8.13333323987378+0j),[1],,,(0.6743285830116108+0j),[0.67432858]
