sigma,m,n,p,q,tc,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
3.511191734215134,2,0,[1.],[-0.03468744 -0.14668296  1.        ],"[1.0, 0.14668296207637296, 0.05620332848559055, 0.013332126724724185]",(3.656207709128439+0j),(-2.4979272692375054+0j),[1],(-7.884913380293547+0j),(2.4979272692375054+0j),(0.2164371424477108+0j),[]
3.511191734215134,2,1,[-0.13206324  1.        ],[-0.01531601 -0.27874621  1.        ],"[1.0, 0.14668296207637296, 0.05620332848559055, 0.017913062201179285]",(3.0697244799182064+0j),(-1.5950569114011461+0j),[1],(-21.269387384973967+0j),(10.217619198086055+0j),(0.41980246669659327+0j),[]
3.511191734215134,3,0,[1.],[-0.00458094 -0.03468744 -0.14668296  1.        ],"[1.0, 0.14668296207637296, 0.05620332848559055, 0.017913062201179282]",(3.249302843981092+0j),(-1.9334915185026986-0j),[1],(-5.4107162225511445+6.1568310489975575j),(0.9667457592513493-1.359796401911822j),(0.14830560522030745+0j),[]
3.8535285937105312,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
3.8535285937105312,0,1,[0.14047711 1.        ],[1.],"[1.0, 0.14047711241776462, 0.0, 0.0]",,,,,,,
3.8535285937105312,0,2,[0.05197311 0.14047711 1.        ],[1.],"[1.0, 0.14047711241776462, 0.05197310860760754, 0.0]",,,,,,,
3.8535285937105312,0,3,[0.01603368 0.05197311 0.14047711 1.        ],[1.],"[1.0, 0.14047711241776462, 0.05197310860760754, 0.016033677591526456]",,,,,,,
3.8535285937105312,1,0,[1.],[-0.14047711  1.        ],"[1.0, 0.14047711241776462, 0.019733819113233277, 0.002772149926001503]",(7.1185973486278815+0j),(-7.1185973486278815+0j),[1],,,0j,[]
3.8535285937105312,1,1,[-0.22949852  1.        ],[-0.36997563  1.        ],"[1.0, 0.14047711241776462, 0.05197310860760754, 0.019228783763045067]",(2.702880704680465+0j),(-1.0262645498754221+0j),[1],,,(0.6203071233967955+0j),[0.62030712]
3.8535285937105312,1,2,[ 0.00863599 -0.16802238  1.        ],[-0.30849949  1.        ],"[1.0, 0.14047711241776462, 0.05197310860760754, 0.016033677591526456]",(3.2414964259400163+0j),(-1.7701714614809867+0j),[1],,,(0.36316206537789747+0j),[-0.02799353  0.453903  ]
3.8535285937105312,2,0,[1.],[-0.03223929 -0.14047711  1.        ],"[1.0, 0.14047711241776462, 0.05197310860760754, 0.011829914515141643]",(3.8016901366187854+0j),(-2.593329452312305+0j),[1],(-8.159016697499656+0j),(2.593329452312305+0j),(0.21682075217450522+0j),[]
3.8535285937105312,2,1,[-0.13039255  1.        ],[-0.01392212 -0.27086966  1.        ],"[1.0, 0.14047711241776462, 0.05197310860760754, 0.016033677591526456]",(3.174012278790768+0j),(-1.6315555415682286+0j),[1],(-22.63007503448967+0j),(10.99740915750288+0j),(0.4261886508128077+0j),[]
3.8535285937105312,3,0,[1.],[-0.00420376 -0.03223929 -0.14047711  1.        ],"[1.0, 0.14047711241776462, 0.05197310860760754, 0.016033677591526456]",(3.3691299352073902+0j),(-1.996545865137618-0j),[1],(-5.51913995536677+6.336046426697315j),(0.9982729325688088-1.4003873475011057j),(0.1489409252318437+0j),[]
4.229242874389499,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
4.229242874389499,0,1,[0.13416501 1.        ],[1.],"[1.0, 0.134165005570114, 0.0, 0.0]",,,,,,,
4.229242874389499,0,2,[0.04780884 0.13416501 1.        ],[1.],"[1.0, 0.134165005570114, 0.047808838715526325, 0.0]",,,,,,,
4.229242874389499,0,3,[0.01424224 0.04780884 0.13416501 1.        ],[1.],"[1.0, 0.134165005570114, 0.047808838715526325, 0.014242239937729084]",,,,,,,
4.229242874389499,1,0,[1.],[-0.13416501  1.        ],"[1.0, 0.134165005570114, 0.018000248719628718, 0.002415003469732424]",(7.453508429792483+0j),(-7.453508429792483+0j),[1],,,0j,[]
4.229242874389499,1,1,[-0.22217858  1.        ],[-0.35634358  1.        ],"[1.0, 0.134165005570114, 0.047808838715526325, 0.01703637285754608]",(2.806280369377447+0j),(-1.0565775279833522+0j),[1],,,(0.6234953786111733+0j),[0.62349538]
4.229242874389499,1,2,[ 0.00784112 -0.16373472  1.        ],[-0.29789973  1.        ],"[1.0, 0.134165005570114, 0.047808838715526325, 0.01424223993772908]",(3.356834242686507+0j),(-1.808414101643819+0j),[1],,,(0.372917555330288+0j),[-0.02632134  0.46127394]
4.229242874389499,2,0,[1.],[-0.02980859 -0.13416501  1.        ],"[1.0, 0.134165005570114, 0.047808838715526325, 0.010413542755406117]",(3.9634027041169335+0j),(-2.6994057946603913+0j),[1],(-8.464286697240338+0j),(2.6994057946603913+0j),(0.2172089845088645+0j),[]
4.229242874389499,2,1,[-0.12844275  1.        ],[-0.01257607 -0.26260775  1.        ],"[1.0, 0.134165005570114, 0.047808838715526325, 0.014242239937729084]",(3.289698498389729+0j),(-1.6721034369946266+0j),[1],(-24.17124507967618+0j),(11.885370859303226+0j),(0.4328099952398038+0j),[]
4.229242874389499,3,0,[1.],[-0.0038287  -0.02980859 -0.13416501  1.        ],"[1.0, 0.134165005570114, 0.047808838715526325, 0.014242239937729079]",(3.5022987031620674+0j),(-2.066749042822584-0j),[1],(-5.643934361260488+6.536164042586904j),(1.0333745214112922-1.446029223575462j),(0.14957836194315155+0j),[]
4.641588833612782,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
4.641588833612782,0,1,[0.12777839 1.        ],[1.],"[1.0, 0.1277783874564684, 0.0, 0.0]",,,,,,,
4.641588833612782,0,2,[0.04374057 0.12777839 1.        ],[1.],"[1.0, 0.1277783874564684, 0.04374056654224555, 0.0]",,,,,,,
4.641588833612782,0,3,[0.01255148 0.04374057 0.12777839 1.        ],[1.],"[1.0, 0.1277783874564684, 0.04374056654224555, 0.012551482931952579]",,,,,,,
4.641588833612782,1,0,[1.],[-0.12777839  1.        ],"[1.0, 0.1277783874564684, 0.016327316300975364, 0.0020862781484303427]",(7.8260496153207475+0j),(-7.8260496153207475+0j),[1],,,0j,[]
4.641588833612782,1,1,[-0.21453746  1.        ],[-0.34231584  1.        ],"[1.0, 0.1277783874564684, 0.04374056654224555, 0.014973088951278343]",(2.9212787477971367+0j),(-1.0904440863273839+0j),[1],,,(0.6267237122956306+0j),[0.62672371]
4.641588833612782,1,2,[ 0.00707419 -0.15917452  1.        ],[-0.28695291  1.        ],"[1.0, 0.1277783874564684, 0.04374056654224555, 0.012551482931952573]",(3.4848923254234974+0j),(-1.8511963951480563+0j),[1],,,(0.3828815300945877+0j),[-0.02465278  0.4687938 ]
4.641588833612782,2,0,[1.],[-0.02741325 -0.12777839  1.        ],"[1.0, 0.1277783874564684, 0.04374056654224555, 0.009091919969970637]",(4.143227664301842+0j),(-2.8174009138507032+0j),[1],(-8.804418377984534+0j),(2.8174009138507032+0j),(0.2175994697915907+0j),[]
4.641588833612782,2,1,[-0.12620039  1.        ],[-0.01128757 -0.25397878  1.        ],"[1.0, 0.1277783874564684, 0.04374056654224555, 0.012551482931952579]",(3.4180935906907135+0j),(-1.717190915152609+0j),[1],(-25.918847715937552+0j),(12.897668322181394+0j),(0.43963916303937756+0j),[]
4.641588833612782,3,0,[1.],[-0.00345956 -0.02741325 -0.12777839  1.        ],"[1.0, 0.1277783874564684, 0.04374056654224555, 0.012551482931952579]",(3.6503587793401393+0j),(-2.144946696776509-0j),[1],(-5.7871321771350885+6.759745094775678j),(1.0724733483882545-1.4973134910512094j),(0.15021413308551052+0j),[]
5.09413801481638,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
5.09413801481638,0,1,[0.12135124 1.        ],[1.],"[1.0, 0.12135124407781175, 0.0, 0.0]",,,,,,,
5.09413801481638,0,2,[0.03979727 0.12135124 1.        ],[1.],"[1.0, 0.12135124407781175, 0.039797268513541206, 0.0]",,,,,,,
5.09413801481638,0,3,[0.01097207 0.03979727 0.12135124 1.        ],[1.],"[1.0, 0.12135124407781175, 0.039797268513541206, 0.010972068561541046]",,,,,,,
5.09413801481638,1,0,[1.],[-0.12135124  1.        ],"[1.0, 0.12135124407781175, 0.014726124439232642, 0.001787033521145549]",(8.240541805725444+0j),(-8.240541805725444+0j),[1],,,0j,[]
5.09413801481638,1,1,[-0.20659981  1.        ],[-0.32795105  1.        ],"[1.0, 0.12135124407781175, 0.039797268513541206, 0.013051556192727071]",(3.0492355030979432+0j),(-1.1283041057922822+0j),[1],,,(0.6299714782128324+0j),[0.62997148]
5.09413801481638,1,2,[ 0.00634085 -0.15434779  1.        ],[-0.27569904  1.        ],"[1.0, 0.12135124407781175, 0.039797268513541206, 0.01097206856154105]",(3.627143622947942+0j),(-1.8990986407786257+0j),[1],,,(0.3929990623239928+0j),[-0.02299916  0.47642034]
5.09413801481638,2,0,[1.],[-0.02507114 -0.12135124  1.        ],"[1.0, 0.12135124407781175, 0.039797268513541206, 0.007871862568888353]",(4.343260751107625+0j),(-2.94870193810496+0j),[1],(-9.183536237465082+0j),(2.94870193810496+0j),(0.2179896645596139+0j),[]
5.09413801481638,2,1,[-0.12365634  1.        ],[-0.01006529 -0.24500759  1.        ],"[1.0, 0.12135124407781175, 0.039797268513541206, 0.010972068561541046]",(3.560661528726352+0j),(-1.767372056504458+0j),[1],(-27.90248516066287+0j),(14.052791169213618+0j),(0.44664290282042407+0j),[]
5.09413801481638,3,0,[1.],[-0.00310021 -0.02507114 -0.12135124  1.        ],"[1.0, 0.12135124407781175, 0.039797268513541206, 0.010972068561541046]",(3.8150378393719038+0j),(-2.2320833549650523-0j),[1],(-5.950983149760609+7.009651413048663j),(1.1160416774825261-1.5548970704522742j),(0.1508443411547477+0j),[]
5.590810182512229,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
5.590810182512229,0,1,[0.11491913 1.        ],[1.],"[1.0, 0.11491912786352808, 0.0, 0.0]",,,,,,,
5.590810182512229,0,2,[0.03600599 0.11491913 1.        ],[1.],"[1.0, 0.11491912786352808, 0.036005990219570086, 0.0]",,,,,,,
5.590810182512229,0,3,[0.00951223 0.03600599 0.11491913 1.        ],[1.],"[1.0, 0.11491912786352808, 0.036005990219570086, 0.00951222581863751]",,,,,,,
5.590810182512229,1,0,[1.],[-0.11491913  1.        ],"[1.0, 0.11491912786352808, 0.013206405948913915, 0.0015176686538608964]",(8.701771572679768+0j),(-8.701771572679768+0j),[1],,,0j,[]
5.590810182512229,1,1,[-0.19839677  1.        ],[-0.3133159  1.       ],"[1.0, 0.11491912786352809, 0.036005990219570086, 0.011281249308046878]",(3.1916669188302698+0j),(-1.170651014643727+0j),[1],,,(0.6332164212571515+0j),[0.63321642]
5.590810182512229,1,2,[ 0.00564613 -0.14926541  1.        ],[-0.26418454  1.        ],"[1.0, 0.11491912786352809, 0.036005990219570086, 0.00951222581863751]",(3.785232910369177+0j),(-1.9527766853169675+0j),[1],,,(0.40320885985607197+0j),[-0.02137193  0.4841066 ]
5.590810182512229,2,0,[1.],[-0.02279958 -0.11491913  1.        ],"[1.0, 0.11491912786352808, 0.036005990219570086, 0.006757885333930535]",(4.565831062239709+0j),(-3.0948520021178387+0j),[1],(-9.60623559327464+0j),(3.0948520021178387+0j),(0.21837690136135735+0j),[]
5.590810182512229,2,1,[-0.12080661  1.        ],[-0.00891659 -0.23572574  1.        ],"[1.0, 0.11491912786352808, 0.036005990219570086, 0.00951222581863751]",(3.719036143071452+0j),(-1.8232725771797127+0j),[1],(-30.15578290304508+0j),(15.371787831381539+0j),(0.4537821385984286+0j),[]
5.590810182512229,3,0,[1.],[-0.00275434 -0.02279958 -0.11491913  1.        ],"[1.0, 0.11491912786352808, 0.036005990219570086, 0.00951222581863751]",(3.998258956804059+0j),(-2.3292123123294366-0j),[1],(-6.137975855102214+7.289074450268392j),(1.1646061561647183-1.6195089709699027j),(0.1514650535076115+0j),[]
6.135907273413175,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
6.135907273413175,0,1,[0.10851838 1.        ],[1.],"[1.0, 0.1085183805268733, 0.0, 0.0]",,,,,,,
6.135907273413175,0,2,[0.03239103 0.10851838 1.        ],[1.],"[1.0, 0.1085183805268733, 0.032391026442912876, 0.0]",,,,,,,
6.135907273413175,0,3,[0.0081775  0.03239103 0.10851838 1.        ],[1.],"[1.0, 0.1085183805268733, 0.032391026442912876, 0.00817749850946145]",,,,,,,
6.135907273413175,1,0,[1.],[-0.10851838  1.        ],"[1.0, 0.1085183805268733, 0.011776238912175276, 0.0012779383754468092]",(9.21502878263431+0j),(-9.21502878263431+0j),[1],,,0j,[]
6.135907273413175,1,1,[-0.18996586  1.        ],[-0.29848424  1.        ],"[1.0, 0.10851838052687329, 0.03239102644291287, 0.009668210942068604]",(3.3502606259832506+0j),(-1.2180370269885357+0j),[1],,,(0.6364351425253489+0j),[0.63643514]
6.135907273413175,1,2,[ 0.00499428 -0.14394347  1.        ],[-0.25246185  1.        ],"[1.0, 0.10851838052687329, 0.032391026442912876, 0.00817749850946145]",(3.960994478376991+0j),(-2.012970552207067+0j),[1],,,(0.4134441606079381+0j),[-0.0197823   0.49180173]
6.135907273413175,2,0,[1.],[-0.02061479 -0.10851838  1.        ],"[1.0, 0.1085183805268733, 0.032391026442912876, 0.005752105090929261]",(4.813521620865239+0j),(-3.257564219212236+0j),[1],(-10.07762537963876+0j),(3.257564219212236+0j),(0.21875844883553844+0j),[]
6.135907273413175,2,1,[-0.11765309  1.        ],[-0.00784726 -0.22617147  1.        ],"[1.0, 0.1085183805268733, 0.032391026442912876, 0.008177498509461449]",(3.895038553414396+0j),(-1.8855983607893143+0j),[1],(-32.716732631983845+0j),(16.878476713522417+0j),(0.4610122965111835+0j),[]
6.135907273413175,3,0,[1.],[-0.00242539 -0.02061479 -0.10851838  1.        ],"[1.0, 0.1085183805268733, 0.032391026442912876, 0.00817749850946145]",(4.202158754507524+0j),(-2.437506021231073-0j),[1],(-6.350861572014834+7.601565842044743j),(1.2187530106155364-1.6919573626394397j),(0.15207238730782763+0j),[]
6.7341506577508286,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
6.7341506577508286,0,1,[0.10218528 1.        ],[1.],"[1.0, 0.10218528400000804, 0.0, 0.0]",,,,,,,
6.7341506577508286,0,2,[0.02897319 0.10218528 1.        ],[1.],"[1.0, 0.10218528400000804, 0.0289731923754248, 0.0]",,,,,,,
6.7341506577508286,0,3,[0.00697062 0.02897319 0.10218528 1.        ],[1.],"[1.0, 0.10218528400000804, 0.0289731923754248, 0.0069706237462796306]",,,,,,,
6.7341506577508286,1,0,[1.],[-0.10218528  1.        ],"[1.0, 0.10218528400000804, 0.010441832266162299, 0.001067001595598242]",(9.786144940399845+0j),(-9.786144940399845+0j),[1],,,0j,[]
6.7341506577508286,1,1,[-0.18135058  1.        ],[-0.28353586  1.        ],"[1.0, 0.10218528400000804, 0.0289731923754248, 0.008214939016300115]",(3.526890743550996+0j),(-1.2710784882813586+0j),[1],,,(0.6396036677332418+0j),[0.63960367]
6.7341506577508286,1,2,[ 0.00438856 -0.13840345  1.        ],[-0.24058874  1.        ],"[1.0, 0.10218528400000804, 0.0289731923754248, 0.0069706237462796306]",(4.1564705584472845+0j),(-2.080513201476974+0j),[1],,,(0.42363403957901113+0j),[-0.01824094  0.49945196]
6.7341506577508286,2,0,[1.],[-0.01853136 -0.10218528  1.        ],"[1.0, 0.10218528400000804, 0.0289731923754248, 0.00485426618694106]",(5.089190472496025+0j),(-3.438736018382499+0j),[1],(-10.6033720219082+0j),(3.438736018382499+0j),(0.21913158030173277+0j),[]
6.7341506577508286,2,1,[-0.11420411  1.        ],[-0.00686138 -0.2163894   1.        ],"[1.0, 0.10218528400000804, 0.028973192375424797, 0.00697062374627963]",(4.090695386902907+0j),(-1.9551442881007732+0j),[1],(-35.62799375182183+0j),(18.599625249149497+0j),(0.4682839653692227+0j),[]
6.7341506577508286,3,0,[1.],[-0.00211636 -0.01853136 -0.10218528  1.        ],"[1.0, 0.10218528400000804, 0.0289731923754248, 0.0069706237462796306]",(4.429106133732562+0j),(-2.5582668003027726-0j),[1],(-6.592679066296676+7.9510688918827075j),(1.2791334001513863-1.7731368914492363j),(0.15266260064064674+0j),[]
7.3907220335257815,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
7.3907220335257815,0,1,[0.09595518 1.        ],[1.],"[1.0, 0.0959551792955567, 0.0, 0.0]",,,,,,,
7.3907220335257815,0,2,[0.02576923 0.09595518 1.        ],[1.],"[1.0, 0.0959551792955567, 0.025769234507607947, 0.0]",,,,,,,
7.3907220335257815,0,3,[0.00589155 0.02576923 0.09595518 1.        ],[1.],"[1.0, 0.0959551792955567, 0.025769234507607947, 0.005891550643507458]",,,,,,,
7.3907220335257815,1,0,[1.],[-0.09595518  1.        ],"[1.0, 0.0959551792955567, 0.009207396433642434, 0.0008834973756354291]",(10.421532296030069+0j),(-10.421532296030069+0j),[1],,,0j,[]
7.3907220335257815,1,1,[-0.17259973  1.        ],[-0.26855491  1.        ],"[1.0, 0.09595517929555669, 0.025769234507607944, 0.006920454445327077]",(3.7236332832171444+0j),(-1.3304612444721136+0j),[1],,,(0.6426981006779965+0j),[0.6426981]
7.3907220335257815,1,2,[ 0.00383126 -0.13267213  1.        ],[-0.22862731  1.        ],"[1.0, 0.09595517929555669, 0.025769234507607944, 0.005891550643507458]",(4.373930747078594+0j),(-2.156339931448171+0j),[1],,,(0.43370493365627705+0j),[-0.01675767  0.50700181]
7.3907220335257815,2,0,[1.],[-0.01656184 -0.09595518  1.        ],"[1.0, 0.0959551792955567, 0.025769234507607947, 0.004061885659338105]",(5.395992211958557+0j),(-3.6404637540568725+0j),[1],(-11.189744020605573+0j),(3.6404637540568725+0j),(0.2194936482173913+0j),[]
7.3907220335257815,2,1,[-0.11047475  1.        ],[-0.00596121 -0.20642993  1.        ],"[1.0, 0.0959551792955567, 0.025769234507607947, 0.005891550643507458]",(4.308257965927379+0j),(-2.0328036744961064+0j),[1],(-38.937103475478835+0j),(20.565063628939452+0j),(0.47554380269901+0j),[]
7.3907220335257815,3,0,[1.],[-0.00182966 -0.01656184 -0.09595518  1.        ],"[1.0, 0.0959551792955567, 0.025769234507607947, 0.005891550643507458]",(4.681721620976422+0j),(-2.692937956037945-0j),[1],(-6.866781735155309+8.341951493500146j),(1.346468978018973-1.8640364336444932j),(0.1532321787831304+0j),[]
8.111308307896872,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
8.111308307896872,0,1,[0.0898616 1.       ],[1.],"[1.0, 0.08986159870910967, 0.0, 0.0]",,,,,,,
8.111308307896872,0,2,[0.02279142 0.0898616  1.        ],[1.],"[1.0, 0.08986159870910967, 0.022791421290330124, 0.0]",,,,,,,
8.111308307896872,0,3,[0.0049376  0.02279142 0.0898616  1.        ],[1.],"[1.0, 0.08986159870910967, 0.022791421290330124, 0.004937598648519482]",,,,,,,
8.111308307896872,1,0,[1.],[-0.0898616  1.       ],"[1.0, 0.08986159870910967, 0.008075106922557062, 0.0007256420178079763]",(11.128224006308775+0j),(-11.128224006308775+0j),[1],,,0j,[]
8.111308307896872,1,1,[-0.16376644  1.        ],[-0.25362804  1.        ],"[1.0, 0.08986159870910967, 0.022791421290330127, 0.005780543545801111]",(3.942781696867491+0j),(-1.3969459547489587+0j),[1],,,(0.645695333358471+0j),[0.64569533]
8.111308307896872,1,2,[ 0.00332355 -0.12678126  1.        ],[-0.21664286  1.        ],"[1.0, 0.08986159870910967, 0.022791421290330127, 0.0049375986485194825]",(4.615891835834821+0j),(-2.2414976056869635+0j),[1],,,(0.4435825243916181+0j),[-0.01534114  0.51439555]
8.111308307896872,2,0,[1.],[-0.01471631 -0.0898616   1.        ],"[1.0, 0.08986159870910967, 0.022791421290330124, 0.0033705050901958323]",(5.737399912540236+0j),(-3.865057541676708+0j),[1],(-11.843656986383102+0j),(3.865057541676708+0j),(0.2198421610201036+0j),[]
8.111308307896872,2,1,[-0.10648682  1.        ],[-0.00514724 -0.19634842  1.        ],"[1.0, 0.08986159870910967, 0.022791421290330124, 0.004937598648519482]",(4.550221979454583+0j),(-2.119577701502945+0j),[1],(-42.69658555237396+0j),(22.80772494826506+0j),(0.4827357897758549+0j),[]
8.111308307896872,3,0,[1.],[-0.00156709 -0.01471631 -0.0898616   1.        ],"[1.0, 0.08986159870910967, 0.022791421290330124, 0.004937598648519482]",(4.962897094708814+0j),(-2.8431150621767207-0j),[1],(-7.176865196094698+8.779039530081567j),(1.4215575310883606-1.965746987581212j),(0.1537779193770462+0j),[]
8.902150854450392,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
8.902150854450392,0,1,[0.08393546 1.        ],[1.],"[1.0, 0.08393545863494346, 0.0, 0.0]",,,,,,,
8.902150854450392,0,2,[0.02004734 0.08393546 1.        ],[1.],"[1.0, 0.08393545863494346, 0.020047340572748575, 0.0]",,,,,,,
8.902150854450392,0,3,[0.00410374 0.02004734 0.08393546 1.        ],[1.],"[1.0, 0.08393545863494346, 0.020047340572748575, 0.004103740791185866]",,,,,,,
8.902150854450392,1,0,[1.],[-0.08393546  1.        ],"[1.0, 0.08393545863494346, 0.007045161216258305, 0.0005913388378437569]",(11.913915957131454+0j),(-11.913915957131454+0j),[1],,,0j,[]
8.902150854450392,1,1,[-0.15490687  1.        ],[-0.23884233  1.        ],"[1.0, 0.08393545863494348, 0.020047340572748578, 0.004788153547688564]",(4.186862508289076+0j),(-1.47137328535742+0j),[1],,,(0.6485737751253066+0j),[0.64857378]
8.902150854450392,1,2,[ 0.00286554 -0.12076704  1.        ],[-0.2047025  1.       ],"[1.0, 0.08393545863494346, 0.020047340572748575, 0.004103740791185866]",(4.885138119787399+0j),(-2.3371538935604885+0j),[1],,,(0.4531938053577309+0j),[-0.01399857  0.52157875]
8.902150854450392,2,0,[1.],[-0.01300218 -0.08393546  1.        ],"[1.0, 0.08393545863494346, 0.020047340572748575, 0.002774026612925367]",(6.1172275491182715+0j),(-4.115056347499699+0j),[1],(-12.572719073548411+0j),(4.115056347499699+0j),(0.22017485820473484+0j),[]
8.902150854450392,2,1,[-0.10226856  1.        ],[-0.00441822 -0.18620402  1.        ],"[1.0, 0.08393545863494346, 0.020047340572748575, 0.004103740791185865]",(4.819347669798113+0j),(-2.216584903150497+0j),[1],(-46.96391912794027+0j),(25.363586206506923+0j),(0.4898027446892298+0j),[]
