sigma,m,n,p,q,tc,coef_input_vals,error_vals_all,error_next,rel_err,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
3.8535285937105312,0,2,[0.05197311 0.14047711 1.        ],[1.],"[1.0, 0.14047711241776462, 0.05197310860760754, 0.0]","[1, 0.14047711241776462, 0.05197310860760754, 0.016033677591526456]","[0.0, 0.0, 0.0, 0.016033677591526456]",0.016033677591526456,1.0,,,,,,,
3.8535285937105312,1,0,[1.],[-0.14047711  1.        ],"[1.0, 0.14047711241776462, 0.019733819113233277, 0.002772149926001503]","[1, 0.14047711241776462, 0.05197310860760754, 0.016033677591526456]","[0.0, 0.0, 0.03223928949437426, 0.013261527665524953]",0.03223928949437426,0.6203071233967955,7.1185973486278815,-7.1185973486278815,[1],,,0.0,[]
3.8535285937105312,1,1,[-0.22949852  1.        ],[-0.36997563  1.        ],"[1.0, 0.14047711241776462, 0.05197310860760754, 0.019228783763045067]","[1, 0.14047711241776462, 0.05197310860760754, 0.016033677591526456]","[0.0, 0.0, 0.0, -0.0031951061715186115]",-0.0031951061715186115,0.199274692488963,2.702880704680465,-1.0262645498754221,[1],,,0.6203071233967955,[0.62030712]
3.8535285937105312,2,0,[1.],[-0.03223929 -0.14047711  1.        ],"[1.0, 0.14047711241776462, 0.05197310860760754, 0.011829914515141643]","[1, 0.14047711241776462, 0.05197310860760754, 0.016033677591526456]","[0.0, 0.0, 0.0, 0.004203763076384813]",0.004203763076384813,0.2621833358185046,3.8016901366187854,-2.593329452312305,[1],-8.159016697499656,2.593329452312305,0.21682075217450522,[]
4.229242874389499,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.134165005570114, 0.047808838715526325, 0.014242239937729082]","[0.0, 0.134165005570114, 0.047808838715526325, 0.014242239937729082]",0.134165005570114,1.0,,,,,,,
4.229242874389499,0,1,[0.13416501 1.        ],[1.],"[1.0, 0.134165005570114, 0.0, 0.0]","[1, 0.134165005570114, 0.047808838715526325, 0.014242239937729082]","[0.0, 0.0, 0.047808838715526325, 0.014242239937729082]",0.047808838715526325,1.0,,,,,,,
4.229242874389499,0,2,[0.04780884 0.13416501 1.        ],[1.],"[1.0, 0.134165005570114, 0.047808838715526325, 0.0]","[1, 0.134165005570114, 0.047808838715526325, 0.014242239937729082]","[0.0, 0.0, 0.0, 0.014242239937729082]",0.014242239937729082,1.0,,,,,,,
4.229242874389499,1,0,[1.],[-0.13416501  1.        ],"[1.0, 0.134165005570114, 0.018000248719628718, 0.002415003469732424]","[1, 0.134165005570114, 0.047808838715526325, 0.014242239937729082]","[0.0, 0.0, 0.029808589995897607, 0.011827236467996658]",0.029808589995897607,0.6234953786111733,7.453508429792483,-7.453508429792483,[1],,,0.0,[]
4.229242874389499,1,1,[-0.22217858  1.        ],[-0.35634358  1.        ],"[1.0, 0.134165005570114, 0.047808838715526325, 0.01703637285754608]","[1, 0.134165005570114, 0.047808838715526325, 0.014242239937729082]","[0.0, 0.0, 0.0, -0.002794132919816998]",-0.002794132919816998,0.19618633951075826,2.806280369377447,-1.0565775279833522,[1],,,0.6234953786111733,[0.62349538]
4.229242874389499,2,0,[1.],[-0.02980859 -0.13416501  1.        ],"[1.0, 0.134165005570114, 0.047808838715526325, 0.010413542755406117]","[1, 0.134165005570114, 0.047808838715526325, 0.014242239937729082]","[0.0, 0.0, 0.0, 0.0038286971823229647]",0.0038286971823229647,0.2688268979502566,3.9634027041169335,-2.6994057946603913,[1],-8.464286697240338,2.6994057946603913,0.2172089845088645,[]
4.641588833612782,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.1277783874564684, 0.04374056654224555, 0.012551482931952577]","[0.0, 0.1277783874564684, 0.04374056654224555, 0.012551482931952577]",0.1277783874564684,1.0,,,,,,,
4.641588833612782,0,1,[0.12777839 1.        ],[1.],"[1.0, 0.1277783874564684, 0.0, 0.0]","[1, 0.1277783874564684, 0.04374056654224555, 0.012551482931952577]","[0.0, 0.0, 0.04374056654224555, 0.012551482931952577]",0.04374056654224555,1.0,,,,,,,
4.641588833612782,0,2,[0.04374057 0.12777839 1.        ],[1.],"[1.0, 0.1277783874564684, 0.04374056654224555, 0.0]","[1, 0.1277783874564684, 0.04374056654224555, 0.012551482931952577]","[0.0, 0.0, 0.0, 0.012551482931952577]",0.012551482931952577,1.0,,,,,,,
4.641588833612782,1,0,[1.],[-0.12777839  1.        ],"[1.0, 0.1277783874564684, 0.016327316300975364, 0.0020862781484303427]","[1, 0.1277783874564684, 0.04374056654224555, 0.012551482931952577]","[0.0, 0.0, 0.027413250241270185, 0.010465204783522234]",0.027413250241270185,0.6267237122956306,7.8260496153207475,-7.8260496153207475,[1],,,0.0,[]
4.641588833612782,1,1,[-0.21453746  1.        ],[-0.34231584  1.        ],"[1.0, 0.1277783874564684, 0.04374056654224555, 0.014973088951278343]","[1, 0.1277783874564684, 0.04374056654224555, 0.012551482931952577]","[0.0, 0.0, 0.0, -0.0024216060193257664]",-0.0024216060193257664,0.19293385749352632,2.9212787477971367,-1.0904440863273839,[1],,,0.6267237122956306,[0.62672371]
4.641588833612782,2,0,[1.],[-0.02741325 -0.12777839  1.        ],"[1.0, 0.1277783874564684, 0.04374056654224555, 0.009091919969970637]","[1, 0.1277783874564684, 0.04374056654224555, 0.012551482931952577]","[0.0, 0.0, 0.0, 0.0034595629619819396]",0.0034595629619819396,0.27562981846351053,4.143227664301842,-2.8174009138507032,[1],-8.804418377984534,2.8174009138507032,0.2175994697915907,[]
5.09413801481638,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.12135124407781175, 0.039797268513541206, 0.010972068561541048]","[0.0, 0.12135124407781175, 0.039797268513541206, 0.010972068561541048]",0.12135124407781175,1.0,,,,,,,
5.09413801481638,0,1,[0.12135124 1.        ],[1.],"[1.0, 0.12135124407781175, 0.0, 0.0]","[1, 0.12135124407781175, 0.039797268513541206, 0.010972068561541048]","[0.0, 0.0, 0.039797268513541206, 0.010972068561541048]",0.039797268513541206,1.0,,,,,,,
5.09413801481638,0,2,[0.03979727 0.12135124 1.        ],[1.],"[1.0, 0.12135124407781175, 0.039797268513541206, 0.0]","[1, 0.12135124407781175, 0.039797268513541206, 0.010972068561541048]","[0.0, 0.0, 0.0, 0.010972068561541048]",0.010972068561541048,1.0,,,,,,,
5.09413801481638,1,0,[1.],[-0.12135124  1.        ],"[1.0, 0.12135124407781175, 0.014726124439232642, 0.001787033521145549]","[1, 0.12135124407781175, 0.039797268513541206, 0.010972068561541048]","[0.0, 0.0, 0.025071144074308563, 0.009185035040395499]",0.025071144074308563,0.6299714782128324,8.240541805725444,-8.240541805725444,[1],,,0.0,[]
5.09413801481638,1,1,[-0.20659981  1.        ],[-0.32795105  1.        ],"[1.0, 0.12135124407781175, 0.039797268513541206, 0.013051556192727071]","[1, 0.12135124407781175, 0.039797268513541206, 0.010972068561541048]","[0.0, 0.0, 0.0, -0.0020794876311860232]",-0.0020794876311860232,0.18952557756291993,3.0492355030979432,-1.1283041057922822,[1],,,0.6299714782128324,[0.62997148]
5.09413801481638,2,0,[1.],[-0.02507114 -0.12135124  1.        ],"[1.0, 0.12135124407781175, 0.039797268513541206, 0.007871862568888353]","[1, 0.12135124407781175, 0.039797268513541206, 0.010972068561541048]","[0.0, 0.0, 0.0, 0.0031002059926526944]",0.0031002059926526944,0.2825543766213273,4.343260751107625,-2.94870193810496,[1],-9.183536237465082,2.94870193810496,0.2179896645596139,[]
5.590810182512229,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.11491912786352808, 0.036005990219570086, 0.00951222581863751]","[0.0, 0.11491912786352808, 0.036005990219570086, 0.00951222581863751]",0.11491912786352808,1.0,,,,,,,
5.590810182512229,0,1,[0.11491913 1.        ],[1.],"[1.0, 0.11491912786352808, 0.0, 0.0]","[1, 0.11491912786352808, 0.036005990219570086, 0.00951222581863751]","[0.0, 0.0, 0.036005990219570086, 0.00951222581863751]",0.036005990219570086,1.0,,,,,,,
5.590810182512229,0,2,[0.03600599 0.11491913 1.        ],[1.],"[1.0, 0.11491912786352808, 0.036005990219570086, 0.0]","[1, 0.11491912786352808, 0.036005990219570086, 0.00951222581863751]","[0.0, 0.0, 0.0, 0.00951222581863751]",0.00951222581863751,1.0,,,,,,,
5.590810182512229,1,0,[1.],[-0.11491913  1.        ],"[1.0, 0.11491912786352808, 0.013206405948913915, 0.0015176686538608964]","[1, 0.11491912786352808, 0.036005990219570086, 0.00951222581863751]","[0.0, 0.0, 0.02279958427065617, 0.007994557164776614]",0.02279958427065617,0.6332164212571515,8.701771572679768,-8.701771572679768,[1],,,0.0,[]
5.590810182512229,1,1,[-0.19839677  1.        ],[-0.3133159  1.       ],"[1.0, 0.11491912786352809, 0.036005990219570086, 0.011281249308046878]","[1, 0.11491912786352808, 0.036005990219570086, 0.00951222581863751]","[0.0, -1.3877787807814457e-17, 0.0, -0.0017690234894093687]",-0.0017690234894093687,0.18597366411794838,3.1916669188302698,-1.170651014643727,[1],,,0.6332164212571515,[0.63321642]
5.590810182512229,2,0,[1.],[-0.02279958 -0.11491913  1.        ],"[1.0, 0.11491912786352808, 0.036005990219570086, 0.006757885333930535]","[1, 0.11491912786352808, 0.036005990219570086, 0.00951222581863751]","[0.0, 0.0, 0.0, 0.0027543404847069743]",0.0027543404847069743,0.289557937040386,4.565831062239709,-3.0948520021178387,[1],-9.60623559327464,3.0948520021178387,0.21837690136135735,[]
6.135907273413175,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.1085183805268733, 0.032391026442912876, 0.00817749850946145]","[0.0, 0.1085183805268733, 0.032391026442912876, 0.00817749850946145]",0.1085183805268733,1.0,,,,,,,
6.135907273413175,0,1,[0.10851838 1.        ],[1.],"[1.0, 0.1085183805268733, 0.0, 0.0]","[1, 0.1085183805268733, 0.032391026442912876, 0.00817749850946145]","[0.0, 0.0, 0.032391026442912876, 0.00817749850946145]",0.032391026442912876,1.0,,,,,,,
6.135907273413175,0,2,[0.03239103 0.10851838 1.        ],[1.],"[1.0, 0.1085183805268733, 0.032391026442912876, 0.0]","[1, 0.1085183805268733, 0.032391026442912876, 0.00817749850946145]","[0.0, 0.0, 0.0, 0.00817749850946145]",0.00817749850946145,1.0,,,,,,,
6.135907273413175,1,0,[1.],[-0.10851838  1.        ],"[1.0, 0.1085183805268733, 0.011776238912175276, 0.0012779383754468092]","[1, 0.1085183805268733, 0.032391026442912876, 0.00817749850946145]","[0.0, 0.0, 0.020614787530737602, 0.006899560134014641]",0.020614787530737602,0.6364351425253489,9.21502878263431,-9.21502878263431,[1],,,0.0,[]
6.135907273413175,1,1,[-0.18996586  1.        ],[-0.29848424  1.        ],"[1.0, 0.10851838052687329, 0.03239102644291287, 0.009668210942068604]","[1, 0.1085183805268733, 0.032391026442912876, 0.00817749850946145]","[0.0, 1.3877787807814457e-17, 6.938893903907228e-18, -0.0014907124326071532]",-0.0014907124326071532,0.18229443036674153,3.3502606259832506,-1.2180370269885357,[1],,,0.6364351425253489,[0.63643514]
6.135907273413175,2,0,[1.],[-0.02061479 -0.10851838  1.        ],"[1.0, 0.1085183805268733, 0.032391026442912876, 0.005752105090929261]","[1, 0.1085183805268733, 0.032391026442912876, 0.00817749850946145]","[0.0, 0.0, 0.0, 0.0024253934185321895]",0.0024253934185321895,0.296593562900193,4.813521620865239,-3.257564219212236,[1],-10.07762537963876,3.257564219212236,0.21875844883553844,[]
6.7341506577508286,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.10218528400000804, 0.0289731923754248, 0.0069706237462796306]","[0.0, 0.10218528400000804, 0.0289731923754248, 0.0069706237462796306]",0.10218528400000804,1.0,,,,,,,
6.7341506577508286,0,1,[0.10218528 1.        ],[1.],"[1.0, 0.10218528400000804, 0.0, 0.0]","[1, 0.10218528400000804, 0.0289731923754248, 0.0069706237462796306]","[0.0, 0.0, 0.0289731923754248, 0.0069706237462796306]",0.0289731923754248,1.0,,,,,,,
6.7341506577508286,0,2,[0.02897319 0.10218528 1.        ],[1.],"[1.0, 0.10218528400000804, 0.0289731923754248, 0.0]","[1, 0.10218528400000804, 0.0289731923754248, 0.0069706237462796306]","[0.0, 0.0, 0.0, 0.0069706237462796306]",0.0069706237462796306,1.0,,,,,,,
6.7341506577508286,1,0,[1.],[-0.10218528  1.        ],"[1.0, 0.10218528400000804, 0.010441832266162299, 0.001067001595598242]","[1, 0.10218528400000804, 0.0289731923754248, 0.0069706237462796306]","[0.0, 0.0, 0.018531360109262502, 0.005903622150681388]",0.018531360109262502,0.639603667733242,9.786144940399845,-9.786144940399845,[1],,,0.0,[]
6.7341506577508286,1,1,[-0.18135058  1.        ],[-0.28353586  1.        ],"[1.0, 0.10218528400000804, 0.0289731923754248, 0.008214939016300115]","[1, 0.10218528400000804, 0.0289731923754248, 0.0069706237462796306]","[0.0, 0.0, 0.0, -0.0012443152700204844]",-0.0012443152700204844,0.17850845423762857,3.526890743550996,-1.2710784882813586,[1],,,0.6396036677332418,[0.63960367]
6.7341506577508286,2,0,[1.],[-0.01853136 -0.10218528  1.        ],"[1.0, 0.10218528400000804, 0.0289731923754248, 0.00485426618694106]","[1, 0.10218528400000804, 0.0289731923754248, 0.0069706237462796306]","[0.0, 0.0, 0.0, 0.0021163575593385704]",0.0021163575593385704,0.30361093015070784,5.089190472496025,-3.438736018382499,[1],-10.6033720219082,3.438736018382499,0.21913158030173277,[]
7.3907220335257815,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.0959551792955567, 0.025769234507607947, 0.005891550643507458]","[0.0, 0.0959551792955567, 0.025769234507607947, 0.005891550643507458]",0.0959551792955567,1.0,,,,,,,
7.3907220335257815,0,1,[0.09595518 1.        ],[1.],"[1.0, 0.0959551792955567, 0.0, 0.0]","[1, 0.0959551792955567, 0.025769234507607947, 0.005891550643507458]","[0.0, 0.0, 0.025769234507607947, 0.005891550643507458]",0.025769234507607947,1.0,,,,,,,
7.3907220335257815,0,2,[0.02576923 0.09595518 1.        ],[1.],"[1.0, 0.0959551792955567, 0.025769234507607947, 0.0]","[1, 0.0959551792955567, 0.025769234507607947, 0.005891550643507458]","[0.0, 0.0, 0.0, 0.005891550643507458]",0.005891550643507458,1.0,,,,,,,
7.3907220335257815,1,0,[1.],[-0.09595518  1.        ],"[1.0, 0.0959551792955567, 0.009207396433642434, 0.0008834973756354291]","[1, 0.0959551792955567, 0.025769234507607947, 0.005891550643507458]","[0.0, 0.0, 0.016561838073965513, 0.0050080532678720285]",0.016561838073965513,0.6426981006779965,10.421532296030069,-10.421532296030069,[1],,,0.0,[]
7.3907220335257815,1,1,[-0.17259973  1.        ],[-0.26855491  1.        ],"[1.0, 0.09595517929555669, 0.025769234507607944, 0.006920454445327077]","[1, 0.0959551792955567, 0.025769234507607947, 0.005891550643507458]","[0.0, 1.3877787807814457e-17, 3.469446951953614e-18, -0.0010289038018196188]",-0.0010289038018196188,0.17464057666269578,3.7236332832171444,-1.3304612444721136,[1],,,0.6426981006779965,[0.6426981]
7.3907220335257815,2,0,[1.],[-0.01656184 -0.09595518  1.        ],"[1.0, 0.0959551792955567, 0.025769234507607947, 0.004061885659338105]","[1, 0.0959551792955567, 0.025769234507607947, 0.005891550643507458]","[0.0, 0.0, 0.0, 0.0018296649841693527]",0.0018296649841693527,0.3105574567513325,5.395992211958557,-3.6404637540568725,[1],-11.189744020605573,3.6404637540568725,0.2194936482173913,[]
8.111308307896872,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.08986159870910967, 0.022791421290330124, 0.004937598648519482]","[0.0, 0.08986159870910967, 0.022791421290330124, 0.004937598648519482]",0.08986159870910967,1.0,,,,,,,
8.111308307896872,0,1,[0.0898616 1.       ],[1.],"[1.0, 0.08986159870910967, 0.0, 0.0]","[1, 0.08986159870910967, 0.022791421290330124, 0.004937598648519482]","[0.0, 0.0, 0.022791421290330124, 0.004937598648519482]",0.022791421290330124,1.0,,,,,,,
8.111308307896872,0,2,[0.02279142 0.0898616  1.        ],[1.],"[1.0, 0.08986159870910967, 0.022791421290330124, 0.0]","[1, 0.08986159870910967, 0.022791421290330124, 0.004937598648519482]","[0.0, 0.0, 0.0, 0.004937598648519482]",0.004937598648519482,1.0,,,,,,,
8.111308307896872,1,0,[1.],[-0.0898616  1.       ],"[1.0, 0.08986159870910967, 0.008075106922557062, 0.0007256420178079763]","[1, 0.08986159870910967, 0.022791421290330124, 0.004937598648519482]","[0.0, 0.0, 0.014716314367773061, 0.004211956630711505]",0.014716314367773061,0.645695333358471,11.128224006308775,-11.128224006308775,[1],,,0.0,[]
8.111308307896872,1,1,[-0.16376644  1.        ],[-0.25362804  1.        ],"[1.0, 0.08986159870910967, 0.022791421290330127, 0.005780543545801111]","[1, 0.08986159870910967, 0.022791421290330124, 0.004937598648519482]","[0.0, 0.0, -3.469446951953614e-18, -0.0008429448972816292]",-0.0008429448972816292,0.17071960628764,3.942781696867491,-1.3969459547489587,[1],,,0.645695333358471,[0.64569533]
8.111308307896872,2,0,[1.],[-0.01471631 -0.0898616   1.        ],"[1.0, 0.08986159870910967, 0.022791421290330124, 0.0033705050901958323]","[1, 0.08986159870910967, 0.022791421290330124, 0.004937598648519482]","[0.0, 0.0, 0.0, 0.0015670935583236493]",0.0015670935583236493,0.3173796960580293,5.737399912540236,-3.865057541676708,[1],-11.843656986383102,3.865057541676708,0.2198421610201036,[]
8.902150854450392,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.08393545863494346, 0.020047340572748575, 0.004103740791185866]","[0.0, 0.08393545863494346, 0.020047340572748575, 0.004103740791185866]",0.08393545863494346,1.0,,,,,,,
8.902150854450392,0,1,[0.08393546 1.        ],[1.],"[1.0, 0.08393545863494346, 0.0, 0.0]","[1, 0.08393545863494346, 0.020047340572748575, 0.004103740791185866]","[0.0, 0.0, 0.020047340572748575, 0.004103740791185866]",0.020047340572748575,1.0,,,,,,,
8.902150854450392,0,2,[0.02004734 0.08393546 1.        ],[1.],"[1.0, 0.08393545863494346, 0.020047340572748575, 0.0]","[1, 0.08393545863494346, 0.020047340572748575, 0.004103740791185866]","[0.0, 0.0, 0.0, 0.004103740791185866]",0.004103740791185866,1.0,,,,,,,
8.902150854450392,1,0,[1.],[-0.08393546  1.        ],"[1.0, 0.08393545863494346, 0.007045161216258305, 0.0005913388378437569]","[1, 0.08393545863494346, 0.020047340572748575, 0.004103740791185866]","[0.0, 0.0, 0.01300217935649027, 0.003512401953342109]",0.01300217935649027,0.6485737751253067,11.913915957131454,-11.913915957131454,[1],,,0.0,[]
8.902150854450392,1,1,[-0.15490687  1.        ],[-0.23884233  1.        ],"[1.0, 0.08393545863494348, 0.020047340572748578, 0.004788153547688564]","[1, 0.08393545863494346, 0.020047340572748575, 0.004103740791185866]","[0.0, -1.3877787807814457e-17, -3.469446951953614e-18, -0.0006844127565026979]",-0.0006844127565026979,0.1667777745545478,4.186862508289076,-1.47137328535742,[1],,,0.6485737751253066,[0.64857378]
8.902150854450392,2,0,[1.],[-0.01300218 -0.08393546  1.        ],"[1.0, 0.08393545863494346, 0.020047340572748575, 0.002774026612925367]","[1, 0.08393545863494346, 0.020047340572748575, 0.004103740791185866]","[0.0, 0.0, 0.0, 0.0013297141782604989]",0.0013297141782604989,0.3240248948268121,6.1172275491182715,-4.115056347499699,[1],-12.572719073548411,4.115056347499699,0.22017485820473484,[]
9.770099572992256,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]","[1, 0.07820435779890972, 0.01753991432349196, 0.003382986884436166]","[0.0, 0.07820435779890972, 0.01753991432349196, 0.003382986884436166]",0.07820435779890972,1.0,,,,,,,
9.770099572992256,0,1,[0.07820436 1.        ],[1.],"[1.0, 0.07820435779890972, 0.0, 0.0]","[1, 0.07820435779890972, 0.01753991432349196, 0.003382986884436166]","[0.0, 0.0, 0.01753991432349196, 0.003382986884436166]",0.01753991432349196,1.0,,,,,,,
9.770099572992256,0,2,[0.01753991 0.07820436 1.        ],[1.],"[1.0, 0.07820435779890972, 0.01753991432349196, 0.0]","[1, 0.07820435779890972, 0.01753991432349196, 0.003382986884436166]","[0.0, 0.0, 0.0, 0.003382986884436166]",0.003382986884436166,1.0,,,,,,,
9.770099572992256,1,0,[1.],[-0.07820436  1.        ],"[1.0, 0.07820435779890972, 0.006115921578739891, 0.0004782917194138473]","[1, 0.07820435779890972, 0.01753991432349196, 0.003382986884436166]","[0.0, 0.0, 0.011423992744752068, 0.002904695165022319]",0.011423992744752068,0.6513140562751453,12.787011211975472,-12.787011211975472,[1],,,0.0,[]
9.770099572992256,1,1,[-0.14607872  1.        ],[-0.22428308  1.        ],"[1.0, 0.07820435779890972, 0.01753991432349196, 0.0039339060269059254]","[1, 0.07820435779890972, 0.01753991432349196, 0.003382986884436166]","[0.0, 0.0, 0.0, -0.0005509191424697595]",-0.0005509191424697595,0.16284991969798304,4.458651071867966,-1.554668956734117,[1],,,0.6513140562751453,[0.65131406]
