pole_2,poles,poly_type,remainder,res_2,residues,sigma
,,0_0,,,,25.232702702702703
,,0_1,,,,25.232702702702703
,,0_2,,,,25.232702702702703
,,0_3,,,,25.232702702702703
,29.307005200798805,1_0,0.0,,-29.307005200798805,25.232702702702703
,9.687569701996402,1_1,0.6694452525728438,,-3.2022721560263916,25.232702702702703
,10.956474935174091,1_2,0.5282119449809214,,-4.632615617879304,25.232702702702703
(-29.06338414188849+0j),14.592343134778991,2_0,0.22253009852880887,(9.714713292223625+0j),-9.714713292223625,25.232702702702703
(-150.96936945904034+0j),10.87061632233539,2_1,0.5474071149226558,(88.59235969570652+0j),-4.491484218960988,25.232702702702703
(-15.90256180223983+20.504148219573594j),12.291294735148686,3_0,0.15797612189614277,(3.404829268115876-4.681748634060395j),-6.809658536231754,25.232702702702703
,,0_0,,,,25.332792792792787
,,0_1,,,,25.332792792792787
,,0_2,,,,25.332792792792787
,,0_3,,,,25.332792792792787
,29.416976067755314,1_0,0.0,,-29.416976067755314,25.332792792792787
,9.722748066296928,1_1,0.6694851284543053,,-3.2135128282032803,25.332792792792787
,10.99542933848452,1_2,0.528368487516264,,-4.647822307509979,25.332792792792787
(-29.16894129950191+0j),14.64621681606995,2_0,0.22253450448743947,(9.750384500287597+0j),-9.750384500287597,25.332792792792787
(-151.64223357260627+0j),10.909387294174028,2_1,0.5475320558798935,(89.00222315979721+0j),-4.506423557637941,25.332792792792787
(-15.957411444117607+20.57671109209412j),12.336052535313584,3_0,0.15798315576686753,(3.417024595724817-4.698489563432528j),-6.834049191449634,25.332792792792787
,,0_0,,,,25.43288288288289
,,0_1,,,,25.43288288288289
,,0_2,,,,25.43288288288289
,,0_3,,,,25.43288288288289
,29.526967012512312,1_0,0.0,,-29.526967012512312,25.43288288288289
,9.757935959242117,1_1,0.6695246093136791,,-3.2247576984226383,25.43288288288289
,11.034395832020396,1_2,0.5285235576949388,,-4.663037145903024,25.43288288288289
(-29.274527268224244+0j),14.700102633938066,2_0,0.2225388664541693,(9.786064291168817+0j),-9.786064291168817,25.43288288288289
(-152.3151875404066+0j),10.9481699402297,2_1,0.5476558416710756,(89.41213145510358+0j),-4.521370185747264,25.43288288288289
(-16.012283951118395+20.64929850706701j),12.380821836876871,3_0,0.15799012093816373,(3.4292236035619132-4.71523565380689j),-6.858447207123827,25.43288288288289
,,0_0,,,,25.53297297297297
,,0_1,,,,25.53297297297297
,,0_2,,,,25.53297297297297
,,0_3,,,,25.53297297297297
,29.63697784097273,1_0,0.0,,-29.63697784097273,25.53297297297297
,9.793133295857718,1_1,0.6695637001719238,,-3.2360067300063573,25.53297297297297
,11.073374422174956,1_2,0.5286771605639757,,-4.678260203062243,25.53297297297297
(-29.380141788367315+0j),14.754000476729402,2_0,0.22254318499401368,(9.821752586653536+0j),-9.821752586653536,25.53297297297297
(-152.98821620329676+0j),10.98696425579579,2_1,0.547778476539935,(89.82207454224263+0j),-4.536324155086003,25.53297297297297
(-16.06717939636217+20.721910413203265j),12.425602577844305,3_0,0.157997017831573,(3.4414262801528546-4.731986903013635j),-6.882852560305708,25.53297297297297
,,0_0,,,,25.63306306306307
,,0_1,,,,25.63306306306307
,,0_2,,,,25.63306306306307
,,0_3,,,,25.63306306306307
,29.747008361424772,1_0,0.0,,-29.747008361424772,25.63306306306307
,9.828339992116803,1_1,0.669602405972966,,-3.2472598866750695,25.63306306306307
,11.112364909823713,1_2,0.5288293255643296,,-4.693491287774692,25.63306306306307
(-29.485784603182722+0j),14.80791023408495,2_0,0.22254746066320263,(9.857449309424728+0j),-9.857449309424728,25.63306306306307
(-153.66132872178292+0j),11.025770058883694,2_1,0.5478999827000853,(90.23205857285448+0j),-4.551285306995788,25.63306306306307
(-16.122097328007037+20.79454644977112j),12.470394620714636,3_0,0.15800384772283754,(3.4536325749057037-4.748743226035649j),-6.9072651498114075,25.63306306306307
,,0_0,,,,25.73315315315316
,,0_1,,,,25.73315315315316
,,0_2,,,,25.73315315315316
,,0_3,,,,25.73315315315316
,29.85705838450698,1_0,0.0,,-29.85705838450698,25.73315315315316
,9.863555964918591,1_1,0.6696407315853711,,-3.2585171325372553,25.73315315315316
,11.151367224256933,1_2,0.5289800666731055,,-4.7087303709842185,25.73315315315316
(-29.591455458796347+0j),14.861831796916237,2_0,0.22255169400937222,(9.893154383044072+0j),-9.893154383044072,25.73315315315316
(-154.33451933075594+0j),11.064587278441794,2_1,0.5480203709712272,(90.64207976228211+0j),-4.566253613502645,25.73315315315316
(-16.177037621580045+20.86720645059983j),12.515197876361478,3_0,0.1580106113392472,(3.465842461909397-4.765504589763203j),-6.931684923818792,25.73315315315316
,,0_0,,,,25.833243243243235
,,0_1,,,,25.833243243243235
,,0_2,,,,25.833243243243235
,,0_3,,,,25.833243243243235
,29.967127723174002,1_0,0.0,,-29.967127723174002,25.833243243243235
,9.898781132087512,1_1,0.6696786818033066,,-3.2697784320917043,25.833243243243235
,11.190381271312246,1_2,0.5291294005420859,,-4.7239773932507525,25.833243243243235
(-29.69715410420327+0j),14.915765057396325,2_0,0.22255588557167874,(9.928867731947513+0j),-9.928867731947513,25.833243243243235
(-155.00778518270334+0j),11.103415823278837,2_1,0.54813965414149,(91.0521362684466+0j),-4.581229022178582,25.833243243243235
(-16.232000092328995+20.939890214852916j),12.56001224768264,3_0,0.15801730949808848,(3.478055910916858-4.782270951704318j),-6.956111821833717,25.833243243243235
,,0_0,,,,25.93333333333333
,,0_1,,,,25.93333333333333
,,0_2,,,,25.93333333333333
,,0_3,,,,25.93333333333333
,30.077216192662785,1_0,0.0,,-30.077216192662785,25.93333333333333
,9.934015412354213,1_1,0.6697162613480971,,-3.2810437502179743,25.93333333333333
,11.229406951670187,1_2,0.5292773443029546,,-4.73923228796654,25.93333333333333
(-29.802880291208876+0j),14.96970990893735,2_0,0.22256003588097747,(9.964589281428845+0j),-9.964589281428845,25.93333333333333
(-155.68112419969444+0j),11.14225559784975,2_1,0.5482578453511544,(91.46222676199888+0j),-4.596211474841769,25.93333333333333
(-16.286984541959264+21.012597534632803j),12.604837636374745,3_0,0.1580239430294793,(3.4902728908381992-4.799042267370932j),-6.9805457816764,25.93333333333333
,,0_0,,,,26.033423423423425
,,0_1,,,,26.033423423423425
,,0_2,,,,26.033423423423425
,,0_3,,,,26.033423423423425
,30.187323610459398,1_0,0.0,,-30.187323610459398,26.033423423423425
,9.969258725345664,1_1,0.6697534748694486,,-3.292313052172836,26.033423423423425
,11.268444151295528,1_2,0.5294239166716408,,-4.75449496927382,26.033423423423425
(-29.908633774397135+0j),15.023666246175027,2_0,0.22256414545996522,(10.000318957629421+0j),-10.000318957629421,26.033423423423425
(-156.35453620987806+0j),11.181106493994907,2_1,0.5483749589081482,(91.87235118338656+0j),-4.611200897803792,26.033423423423425
(-16.341990734338815+21.085328180568226j),12.64967393937767,3_0,0.1580305128152576,(3.5024933679145005-4.815818486433281j),-7.004986735829001,26.033423423423425
,,0_0,,,,26.133513513513517
,,0_1,,,,26.133513513513517
,,0_2,,,,26.133513513513517
,,0_3,,,,26.133513513513517
,30.29744979626643,1_0,0.0,,-30.29744979626643,26.133513513513517
,10.004510991580139,1_1,0.6697903269464943,,-3.303586303589882,26.133513513513517
,11.30749282937271,1_2,0.529569127698323,,-4.769765443374077,26.133513513513517
(-30.014414311113498+0j),15.07763396495699,2_0,0.2225682148233024,(10.036056687531179+0j),-10.036056687531179,26.133513513513517
(-157.02801251974697+0j),11.219968466897392,2_1,0.54849100272413,(92.28250379767492+0j),-4.626197291668102,26.133513513513517
(-16.39701861930923+21.158082034390596j),12.694521081496388,3_0,0.15803701942867002,(3.514717322506834-4.83259958812055j),-7.029434645013668,26.133513513513517
,,0_0,,,,26.2336036036036
,,0_1,,,,26.2336036036036
,,0_2,,,,26.2336036036036
,,0_3,,,,26.2336036036036
,30.40759457197085,1_0,0.0,,-30.40759457197085,26.2336036036036
,10.03977213243011,1_1,0.6698268220898808,,-3.314863470457904,26.2336036036036
,11.346552924260829,1_2,0.5297129898130076,,-4.785043689451499,26.2336036036036
(-30.120221661352158+0j),15.13161296230707,2_0,0.22257224447784998,(10.071802398928318+0j),-10.071802398928318,26.2336036036036
(-157.70154702935082+0j),11.258841453862855,2_1,0.548605986461437,(92.69268059674106+0j),-4.641200635298001,26.2336036036036
(-16.452068093133846+21.23085894706016j),12.739378980484783,3_0,0.15804346352295517,(3.5269447311305258-4.849385543331079j),-7.053889462261051,26.2336036036036
,,0_0,,,,26.33369369369369
,,0_1,,,,26.33369369369369
,,0_2,,,,26.33369369369369
,,0_3,,,,26.33369369369369
,30.517757761612508,1_0,0.0,,-30.517757761612508,26.33369369369369
,10.07504208025036,1_1,0.6698629644107245,,-3.326144525811062,26.33369369369369
,11.385624208713692,1_2,0.5298555353292957,,-4.8003294717618425,26.33369369369369
(-30.226055617945946+0j),15.185603144038346,2_0,0.22257623488612743,(10.107556027176082+0j),-10.107556027176082,26.33369369369369
(-158.3751547714571+0j),11.297725250550439,2_1,0.5487199343817005,(93.10289159203012+0j),-4.656210735496548,26.33369369369369
(-16.50713862468283+21.303658530247045j),12.784247498179708,3_0,0.15804984643389083,(3.539175540274721-4.866176256044944j),-7.078351080549442,26.33369369369369
,,0_0,,,,26.433783783783785
,,0_1,,,,26.433783783783785
,,0_2,,,,26.433783783783785
,,0_3,,,,26.433783783783785
,30.62793919135301,1_0,0.0,,-30.62793919135301,26.433783783783785
,10.110320737303793,1_1,0.6698987589684724,,-3.3374294226107715,26.433783783783785
,11.424706610972887,1_2,0.5299967757494985,,-4.815622765497323,26.433783783783785
(-30.33191588411995+0j),15.239604393840544,2_0,0.22258018661513088,(10.143317487803667+0j),-10.143317487803667,26.433783783783785
(-159.04882855667384+0j),11.336619782917676,2_1,0.5488328556287425,(93.5131321698016+0j),-4.671227565074244,26.433783783783785
(-16.562230096152184+21.37648060127807j),12.82912653992869,3_0,0.1580561688005078,(3.551409721808679-4.882971694053458j),-7.102819443617357,26.433783783783785
,,0_0,,,,26.533873873873873
,,0_1,,,,26.533873873873873
,,0_2,,,,26.533873873873873
,,0_3,,,,26.533873873873873
,30.738138689445265,1_0,0.0,,-30.738138689445265,26.533873873873873
,10.145608038298818,1_1,0.6699342097189973,,-3.3487181350423927,26.533873873873873
,11.463800164414065,1_2,0.5301367131074722,,-4.830923663087635,26.533873873873873
(-30.437802259920055+0j),15.293616620326617,2_0,0.2225841001097927,(10.17908671820369+0j),-10.17908671820369,26.533873873873873
(-159.72255279159114+0j),11.375525072088378,2_1,0.5489447520960002,(93.9233919369797+0j),-4.686251195851251,26.533873873873873
(-16.617342637859252+21.449325166560634j),12.874016065916056,3_0,0.15806243088623792,(3.5636472723301655-4.899771866289977j),-7.127294544660333,26.533873873873873
,,0_0,,,,26.633963963963968
,,0_1,,,,26.633963963963968
,,0_2,,,,26.633963963963968
,,0_3,,,,26.633963963963968
,30.8483560862034,1_0,0.0,,-30.8483560862034,26.633963963963968
,10.180903907997655,1_1,0.6699693209081261,,-3.3600106305255784,26.633963963963968
,11.502905216226914,1_2,0.5302753128242826,,-4.846232657999823,26.633963963963968
(-30.543714515834598+0j),15.347639725129694,2_0,0.22258797584684692,(10.214863649366855+0j),-10.214863649366855,26.633963963963968
(-160.39627307460728+0j),11.414441409154135,2_1,0.5490555986928742,(94.3336347027321+0j),-4.701282022177392,26.633963963963968
(-16.67247718220354+21.522192695459232j),12.91891614825323,3_0,0.15806863167856194,(3.575888246893791-4.916576908165901j),-7.151776493787583,26.633963963963968
,,0_0,,,,26.73405405405405
,,0_1,,,,26.73405405405405
,,0_2,,,,26.73405405405405
,,0_3,,,,26.73405405405405
,30.95859121397327,1_0,0.0,,-30.95859121397327,26.73405405405405
,10.21620827198528,1_1,0.6700040967182589,,-3.371306876828178,26.73405405405405
,11.542014675770359,1_2,0.5304133864021525,,-4.861540844064289,26.73405405405405
(-30.649652424897056+0j),15.401673610998454,2_0,0.22259181429581698,(10.250648213058176+0j),-10.250648213058176,26.73405405405405
(-161.07082511225565+0j),11.453362655512134,2_1,0.5491659957170567,(94.74441736076265+0j),-4.7163128461395,26.73405405405405
(-16.72761578413899+21.59507245627754j),12.963824099695927,3_0,0.15807479988017356,(3.5881312814795585-4.933383967803652j),-7.176262562959117,26.73405405405405
,,0_0,,,,26.834144144144144
,,0_1,,,,26.834144144144144
,,0_2,,,,26.834144144144144
,,0_3,,,,26.834144144144144
,31.068843907103396,1_0,0.0,,-31.068843907103396,26.834144144144144
,10.251521056664842,1_1,0.6700385412692811,,-3.382606842065812,26.834144144144144
,11.581146387776299,1_2,0.5305489095220975,,-4.87687082411119,26.834144144144144
(-30.75561576267052+0j),15.455718181786635,2_0,0.22259561591912272,(10.286440341810703+0j),-10.286440341810703,26.834144144144144
(-161.74406071295513+0j),11.492304228819302,2_1,0.5492744472786998,(95.15430860196429+0j),-4.731361920851502,26.834144144144144
(-16.7828037807894+21.66799127108048j),13.008746486555221,3_0,0.15808086458352247,(3.6003797700299054-4.950200208153768j),-7.200759540059811,26.834144144144144
,,0_0,,,,26.93423423423423
,,0_1,,,,26.93423423423423
,,0_2,,,,26.93423423423423
,,0_3,,,,26.93423423423423
,31.17911400191631,1_0,0.0,,-31.17911400191631,26.93423423423423
,10.286842189237031,1_1,0.6700726586199727,,-3.393910494690874,26.93423423423423
,11.620283371037575,1_2,0.5306838173279751,,-4.892201193304088,26.93423423423423
(-30.86160430718441+0j),15.509773342430565,2_0,0.2225993811722407,(10.322239968908567+0j),-10.322239968908567,26.93423423423423
(-162.41799984121252+0j),11.531251440216717,2_1,0.5493823842916981,(95.56465441474731+0j),-4.7464119524061585,26.93423423423423
(-16.837998127789447+21.740923514605107j),13.053676952684278,3_0,0.1580868939506963,(3.612630461631631-4.967018805450959j),-7.225260923263265,26.93423423423423
,,0_0,,,,27.034324324324327
,,0_1,,,,27.034324324324327
,,0_2,,,,27.034324324324327
,,0_3,,,,27.034324324324327
,31.289401336680584,1_0,0.0,,-31.289401336680584,27.034324324324327
,10.322171597667595,1_1,0.6701064527697784,,-3.4052178034736063,27.034324324324327
,11.659430993247463,1_2,0.5308175042085472,,-4.907538786767462,27.034324324324327
(-30.9676178388359+0j),15.563838998917939,2_0,0.22260311050390533,(10.358047028362218+0j),-10.358047028362218,27.034324324324327
(-163.09198772642458+0j),11.570208921363477,2_1,0.5494893595440897,(95.97501857255692+0j),-4.761468457798046,27.034324324324327
(-16.893212496511104+21.813877219487793j),13.098617435690288,3_0,0.15809286689904384,(3.624884369768577-4.983841911646504j),-7.249768739537154,27.034324324324327
,,0_0,,,,27.13441441441441
,,0_1,,,,27.13441441441441
,,0_2,,,,27.13441441441441
,,0_3,,,,27.13441441441441
,31.39970575158306,1_0,0.0,,-31.39970575158306,27.13441441441441
,10.35750921073014,1_1,0.6701399276581452,,-3.416528737532871,27.13441441441441
,11.69859033326546,1_2,0.5309498538717924,,-4.922885018267575,27.13441441441441
(-31.073656140515688+0j),15.617915058313292,2_0,0.22260680435604088,(10.393861454933877+0j),-10.393861454933877,27.13441441441441
(-163.76588234640138+0j),11.60917759679169,2_1,0.5495952874361992,(96.38530647861985+0j),-4.776532575744773,27.13441441441441
(-16.948449669243736+21.88685395896504j),13.143568282334085,3_0,0.15809877953205578,(3.6371416896374598-5.0006699556822936j),-7.27428337927492,27.13441441441441
,,0_0,,,,27.234504504504503
,,0_1,,,,27.234504504504503
,,0_2,,,,27.234504504504503
,,0_3,,,,27.234504504504503
,31.510027088701737,1_0,0.0,,-31.510027088701737,27.234504504504503
,10.392854957951075,1_1,0.670173087166988,,-3.4278432663022658,27.234504504504503
,11.737757973323916,1_2,0.5310812537728318,,-4.93823562431593,27.234504504504503
(-31.179718997442293+0j),15.672001428709976,2_0,0.22261046316403826,(10.429683184097788+0j),-10.429683184097788,27.234504504504503
(-164.44008280980086+0j),11.648154502070842,2_1,0.5497004550894427,(96.79578418623365+0j),-4.791600855996205,27.234504504504503
(-17.003701034984463+21.959848539210384j),13.188528171303753,3_0,0.1581046456338696,(3.6494017588982297-5.017501563079935j),-7.298803517796459,27.234504504504503
,,0_0,,,,27.334594594594588
,,0_1,,,,27.334594594594588
,,0_2,,,,27.334594594594588
,,0_3,,,,27.334594594594588
,31.62036519197891,1_0,0.0,,-31.62036519197891,27.334594594594588
,10.428208769619008,1_1,0.6702059351210682,,-3.439161359538777,27.334594594594588
,11.77693700952836,1_2,0.5312113613508986,,-4.953594564289961,27.334594594594588
(-31.285806197188343+0j),15.726098019230735,2_0,0.22261408735680208,(10.465512152043528+0j),-10.465512152043528,27.334594594594588
(-165.11420468159793+0j),11.687142306568504,2_1,0.5498046094850912,(97.20619553726695+0j),-4.806676494950917,27.334594594594588
(-17.058974486397055+22.032865570711024j),13.23349819912754,3_0,0.15811045335873214,(3.661665157739302-5.034337971988787j),-7.323330315478603,27.334594594594588
,,0_0,,,,27.434684684684683
,,0_1,,,,27.434684684684683
,,0_2,,,,27.434684684684683
,,0_3,,,,27.434684684684683
,31.730719907194924,1_0,0.0,,-31.730719907194924,27.434684684684683
,10.463570576771826,1_1,0.6702384752890773,,-3.450482987316626,27.434684684684683
,11.816126279673064,1_2,0.5313403110113295,,-4.968960421236888,27.434684684684683
(-31.391917529640452+0j),15.780204740011603,2_0,0.2226176773568748,(10.50134829566445+0j),-10.50134829566445,27.434684684684683
(-165.78837601585178+0j),11.726139996784921,2_1,0.5499078505138782,(97.61662593552047+0j),-4.821758343246967,27.434684684684683
(-17.114267126865514+22.105903255613995j),13.278477882689149,3_0,0.1581162076013982,(3.673931654269666-5.051178712744616j),-7.347863308539333,27.434684684684683
,,0_0,,,,27.53477477477477
,,0_1,,,,27.53477477477477
,,0_2,,,,27.53477477477477
,,0_3,,,,27.53477477477477
,31.84109108194225,1_0,0.0,,-31.84109108194225,27.53477477477477
,10.498940311187276,1_1,0.6702707113845907,,-3.461808120023424,27.53477477477477
,11.855325841600843,1_2,0.5314681005965924,,-4.984333317750398,27.53477477477477
(-31.498052786969605+0j),15.834321502188537,2_0,0.22262123358054653,(10.53719155254853+0j),-10.53719155254853,27.53477477477477
